职位,薪水,经验,学历,关键词,工作地址
西医内科医生,8000-16000元,3-5年,大专,岗位职责：负责门诊患者的问诊开处方，解决患者病情。  任职要求: 1.大专及以上学历，医学专业；  2.三年以上相关专业工作经验；  3.职称/资格证书：医生执业证.医生资格证.医师以上职称证；  4.专业知识/技能：具有临床经验，或除所属本科室专业外，熟悉或兼顾其他科室专业技能；一定的内科急救知识与技能；熟练的办公设备及体检系统操作技能；  5.具备良好的客户沟通能力，客户导向的服务意识；  6.二甲及以上医院相应科室工作经验者优先；  7.欢迎广大已退休专家老师继续发挥余热；,"工作地点
长春南关区爱丁堡小区(南1门)
查看地图"
神经内科医生,8000-10000元,1-3年,大专,"岗位职责：
1、对患者进行询问及检查，书写病历，记录病案；
2、实施临床检査、影像学、接入方法、穿刺技术及其他辅助诊疗程序；
3、开具处方药物和医嘱，提出饮食、辅助治疗及康复、预防建议；
4、认真执行各项规章制度和技术操作常规，亲自操作或指导护士进行各种重要的检查和治疗，严防差错事故；；
任职要求：
1、大专以上学历，临床医学、康复医学、神经内科、内科等相关专业；
2、医师及以上职称，有神经内科或康复医学科经国家规范化住院医培训经验者优先；
3、有较强的医患沟通能力，工作认真负责。
职位福利：五险一金、绩效奖金、包住、带薪年假、定期体检、节日福利","工作地点
岳麓区长沙梅溪湖三真康复医院(西北门)
查看地图"
血透肾内科医生,5000-8000元,1-3年,大专,"岗位职责：
1、负责中心病患的诊治，根据病人情况制定详细的治疗方案，发现问题及时处理；
2、定时巡查，耐心、清楚的向患者解释病情及治疗方案；
3、负责书写病历和处方，完善病历档案。
岗位要求：
1、大专以上学历，临床医学及相关专业；
2、1-3年从事血透临床工作经验；
3、执业医师及以上专业技术资格。","工作地点
松山区赤峰费森血液透析中心
查看地图"
西医内科医生,6000-12000元,1-3年,学历不限,"岗位内容：
1. 制定和执行内科患者的治疗计划，监测疾病进展并进行适当的调整。
2. 诊断和治疗各种疾病，包括但不限于高血压、糖尿病、心脏病等。
3. 审查患者的病历、检查结果和其他相关信息，做出正确的医疗决策。
4. 提供长期护理以及治疗建议给需要的患者，并根据需要转介至其他医生或专业人员。
任职要求：
1. 医学博士学位，通过国家医师资格考试。
2. 经验丰富，至少从事内科医疗工作5年以上。
3. 熟练掌握内科以及相关领域的医学知识和技能。
4. 具备良好的沟通和团队合作能力。","工作地点
哈尔滨市-南岗区-学府三道街北华家园学府三道街北华家园34号
查看地图"
内科医生,1-1.2万,1-3年,本科,"岗位内容：
1. 为内科患者提供全面的医疗服务，负责制定和实施治疗方案。
2. 协调医院各科室的医疗资源，确保患者得到最佳的治疗和护理。
3. 参与或主持内部和外部培训课程，提高自身专业技能和知识水平。
4. 遵循医疗伦理规范，秉承服务理念，保障患者权益。
任职要求：
1. 具有医学相关专业学位。
2. 具备一定的内科医学知识背景和工作经验。
3. 具有良好的沟通、组织协调和团队合作能力。
4. 积极、主动，能够承受工作压力。","工作地点
崂山区青岛同安妇婴医院
查看地图"
内科医生,1.7-2.5万,经验不限,本科,"1、熟悉内科常见病，多发病的诊断及鉴别诊断，治疗原则
2、协助科主任做好科内各项业务工作
3、参加值班、门诊、会诊、出诊工作
4.、规范书写病历，复核、数据统计，审签出院病历，认真执行各项规章制度和技术操作规范
职位要求：
1、本科以上学历，临床医学、内科学等专业，助理医师，具有医师执业资格证，主治医师或副主任医师
2、具有高度的责任心、良好的职业道德和严谨的工作态度
3、语言表达清晰、流畅、具有良好的沟通通能力，亲和力；
4、愿意不断学习医学领域先进的诊疗知识和技术和，并在工作中加以实践

职位福利：五险一金、绩效奖金、餐补、交通补助、带薪年假、全额公积金","工作地点
北京昌平区中关村生命科学园科学园路7号院2号楼
查看地图"
内科医生,4000-6000元,3-5年,本科,"1. 岗位职责：负责内科常见病、多发病（如高血压、糖尿病、呼吸系统疾病等）的诊断与治疗；为居民建立健康档案，开展慢病管理与健康指导、随访。
2. 任职要求：持有内科医师资格证书及执业证书，有全科医师证优先；具备5年以上临床工作经验，熟悉慢病管理流程；具备良好的临床思维，能为居民制定个性化诊疗方案，诊疗思路清晰；年龄在30-50岁之间；有社区门诊或家庭医生签约服务经验者优先。
若您认同社区医疗的价值，渴望用专业守护身边人的健康，我们将为您提供稳定的职业发展平台、完善的福利保障（社保五险、带薪年假、定期培训、学习进修机会），请于我们联系，期待与您携手，为长乐西路社区居民的健康保驾护航！","工作地点
陕西省西安市新城区公共卫生大楼(新城区中交长盈华府西门S8号楼一层)新城区长乐西路社区卫生服务中心
查看地图"
内科医生,1-2万,5-10年,本科,岗位内容：   1. 制定和执行内科患者的治疗计划，监测疾病进展并进行适当的调整。   2. 诊断和治疗各种疾病，包括但不限于高血压、糖尿病、心脏病等。   3. 审查患者的病历、检查结果和其他相关信息，做出正确的医疗决策。   4. 提供长期护理以及治疗建议给需要的患者，并根据需要转介至其他医生或专业人员。   任职要求：   1. 医学本科学位，通过国家医师资格考试。   2. 经验丰富，至少从事内科医疗工作5年以上。   3. 熟练掌握内科以及相关领域的医学知识和技能。   4. 具备良好的沟通和团队合作能力。,"工作地点
大连甘井子区泉水K2区1号楼
查看地图"
内科医生,1.4-2万,3-5年,本科,岗位内容： 1. 为患者提供全面的医疗服务，负责制定和实施治疗方案。2. 协调医院各科室的医疗资源，确保患者得到最佳的治疗和护理。3. 遵循医疗伦理规范，秉承服务理念，保障患者权益。  4.有社区工作经验者优先考虑。    任职要求：  1. 具有医学相关专业学位，执业资格医师。  2. 具备一定的内科医学知识背景和工作经验。  3. 具有良好的沟通、组织协调和团队合作能力。  4. 积极、主动，能够承受工作压力。,"工作地点
北京市朝阳区和平街13区1号
查看地图"
内科医生,7000-9000元,10年以上,大专,"岗位职责：
1、院内长者的身体健康维护工作；
2、突发疾病以及常见病处理，写病历，建立老人健康档案；
3、本科以上学历，熟练掌握专业理论知识，熟悉内外科常见病、多发病的医疗、预防作用；
4、能够分析心电图、胸片，同时熟悉呼吸机、心电图机等常见仪器的使用；
5、具有一定的临床工作经验，有西医内科职业医师证和执业医师资格证；
6、遵守国家法律法规，具有良好的职业操守，身体健康，能值夜班，年龄60周岁以下。
岗位薪资待遇：

1、薪资待遇面议

2、以上岗位要求年龄35-45岁，大专以上学历，有岗位经验或岗位资格证优先录取。

员工福利：
1.节假日：按国家法定节假日休假
2.节日慰问：春节、端午节、中秋节等传统节日派发礼品等福利
3.晋升机会：提供完善的培训机制和公平的晋升机制
4.办公环境：优美的办公环境，公司提供餐饮和宿舍
5.康娱活动：公司定期举办员工康娱活动
6.团队建设：一年1至2次的团队建设
7.体检：一年一度的免费体检","工作地点
长春绿园区瀚泽堂养老康复护理院
查看地图"
长沙县公立医院急招内科医生,1.2-1.3万,无经验,本科,"内科医生
长沙县公立医院招聘：
〔岗 位〕：内科医生招聘
〔薪资待遇〕：底薪+绩效+餐补+五险+年终奖+节日福利(综合8K-13K)
〔晋升空间〕：编外（乙类）--编内
〔任职要求〕：
1、35岁以下
2、本科及以上学历、学士学位，具有执业医师资格证，执业证范围内科，完成住院医师规范化培训
3、需试用5-7天
工作地点：长沙县开元东路298号，螺丝塘地铁2号口","工作地点
长沙县妇幼保健院星沙街道开元东路298号
查看地图"
门诊内科医生,1-2万,3-5年,大专,"岗位职责：
1、负责内科门诊诊疗工作，认真检查患者病情，细心诊断，正确处方，合理用药，杜绝误诊；
2、准确记录病历，规范书写医疗文书，确保信息完整、准确；
3、具有高度责任心，良好的职业道德和严谨的工作态度。
任职资格：
1、大专及以上学历，具有副高及以上职称，证件齐全，能变更注册；
2、语言表达清晰，流畅，具有良好的交流沟通能力，亲和力。","工作地点
北京市丰台区五里店706号
查看地图"
内科医生（兼职）,400-600元/天,经验不限,大专,"一、职位描述：
1、负责通州学生外检项目的内科检查；
2、10月13日起的内科外检。
二、任职要求：
1、内科相关经验，内科相关职称均可；
2、亲和、耐心，具有良好的沟通能力；
3、有临床或体检同行业相关经验优先。
三、其他：
1、属于一次性外检项目；
2、工作时间：周一至周五（周六和周日休息）；
3、每个工作日到岗工作时间为8:00至14:00；
4、每个工作日中午免费工作午餐；
5、公司统一制定集合时间、地点和专车接送至外检现场。
四、联系方式：
亦庄分院：北京通州区次渠嘉创路五号新华联科技大厦3层
联系人：人事助理李女士","工作地点
通州区北京通州次渠嘉创路5号新华联科技大厦3层
查看地图"
